Provider.Name,Provider.Guid,EventID,EventID.Qualifiers,Version,Level,Task,Opcode,Keywords,TimeCreated.SystemTime,EventRecordID,Correlation.ActivityID,Correlation.RelatedActivityID,Execution.ProcessID,Execution.ThreadID,Channel,Computer,Security.UserID,UserData.LogFileCleared,UserData.SubjectUserSid,UserData.SubjectUserName,UserData.SubjectDomainName,UserData.SubjectLogonId,UserData.ClientProcessId,UserData.ClientProcessStartKey,EventData.SubjectUserSid,EventData.SubjectUserName,EventData.SubjectDomainName,EventData.SubjectLogonId,EventData.SourceHandleId,EventData.SourceProcessId,EventData.TargetHandleId,EventData.TargetProcessId,EventData.ObjectServer,EventData.HandleId,EventData.ProcessId,EventData.ProcessName,EventData.ObjectType,EventData.ObjectName,EventData.TransactionId,EventData.AccessList,EventData.AccessReason,EventData.AccessMask,EventData.PrivilegeList,EventData.RestrictedSidCount,EventData.ResourceAttributes,EventData.NewProcessId,EventData.NewProcessName,EventData.TokenElevationType,EventData.CommandLine,EventData.TargetUserSid,EventData.TargetUserName,EventData.TargetDomainName,EventData.TargetLogonId,EventData.ParentProcessName,EventData.MandatoryLabel,EventData.LogonType,EventData.LogonProcessName,EventData.AuthenticationPackageName,EventData.WorkstationName,EventData.LogonGuid,EventData.TransmittedServices,EventData.LmPackageName,EventData.KeyLength,EventData.IpAddress,EventData.IpPort,EventData.ImpersonationLevel,EventData.RestrictedAdminMode,EventData.TargetOutboundUserName,EventData.TargetOutboundDomainName,EventData.VirtualAccount,EventData.TargetLinkedLogonId,EventData.ElevatedToken
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4688,,2,0,13312,0,0x8020000000000000,2025-12-01 13:39:45.653427+00:00,527771,,,4,328,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,,,0x00000000000004c8,,,,,,,,,,,0x0000000000000304,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,%%1936,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c",S-1-0-0,-,-,0x0000000000000000,C:\Windows\System32\svchost.exe,S-1-16-16384,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4624,,2,0,12544,0,0x8020000000000000,2025-12-01 13:39:46.590616+00:00,527772,{3e0544ed-62c7-0000-4c45-053ec762dc01},,732,844,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-21-40032278-2919576402-3266025375-1001,Thesis,DESKTOP-40HV17C,0x0000000000046c03,,,,,,,0x0000000000002770,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,,,,,,,S-1-5-21-40032278-2919576402-3266025375-1001,Thesis,DESKTOP-40HV17C,0x000000000025dcbd,,,2,Advapi,Negotiate,DESKTOP-40HV17C,{00000000-0000-0000-0000-000000000000},-,-,0,-,-,%%1833,-,-,-,%%1843,0x000000000025dcdb,%%1842
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4624,,2,0,12544,0,0x8020000000000000,2025-12-01 13:39:46.590630+00:00,527773,{3e0544ed-62c7-0000-4c45-053ec762dc01},,732,844,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-21-40032278-2919576402-3266025375-1001,Thesis,DESKTOP-40HV17C,0x0000000000046c03,,,,,,,0x0000000000002770,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,,,,,,,S-1-5-21-40032278-2919576402-3266025375-1001,Thesis,DESKTOP-40HV17C,0x000000000025dcdb,,,2,Advapi,Negotiate,DESKTOP-40HV17C,{00000000-0000-0000-0000-000000000000},-,-,0,-,-,%%1833,-,-,-,%%1843,0x000000000025dcbd,%%1843
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4672,,0,0,12548,0,0x8020000000000000,2025-12-01 13:39:46.590635+00:00,527774,{3e0544ed-62c7-0000-4c45-053ec762dc01},,732,844,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-21-40032278-2919576402-3266025375-1001,Thesis,DESKTOP-40HV17C,0x000000000025dcbd,,,,,,,,,,,,,,,"SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4688,,2,0,13312,0,0x8020000000000000,2025-12-01 13:39:50.421743+00:00,527775,,,4,7568,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,,,0x0000000000000ad8,,,,,,,,,,,0x0000000000000e78,C:\Windows\System32\wbem\WMIADAP.exe,%%1936,wmiadap.exe /F /T /R,S-1-0-0,-,-,0x0000000000000000,C:\Windows\System32\svchost.exe,S-1-16-16384,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4690,,0,0,12807,0,0x8020000000000000,2025-12-01 13:39:50.497702+00:00,527776,,,4,7568,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,0x0000000000000330,0x0000000000000a44,0x0000000000001d0c,0x0000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4658,,0,0,12800,0,0x8020000000000000,2025-12-01 13:39:50.497707+00:00,527777,,,4,7568,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,Security,0x0000000000001d0c,0x0000000000000a44,C:\Windows\System32\CompatTelRunner.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4656,,1,0,12800,0,0x8020000000000000,2025-12-01 13:39:50.497746+00:00,527778,,,4,7568,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,Security,0x0000000000000330,0x0000000000000a44,C:\Windows\System32\CompatTelRunner.exe,File,C:\Windows\WinSxS\FileMaps\program_files_windows_defender_3e33901162166ae9.cdf-ms,{00000000-0000-0000-0000-000000000000},"%%1538
				%%1541
				%%4416
				%%4419
				%%4423","%%1538:	%%1801	D:(A;;0x1200a9;;;BA)
				%%1541:	%%1801	D:(A;;0x1200a9;;;BA)
				%%4416:	%%1801	D:(A;;0x1200a9;;;BA)
				%%4419:	%%1801	D:(A;;0x1200a9;;;BA)
				%%4423:	%%1801	D:(A;;0x1200a9;;;BA)",0x00120089,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4658,,0,0,12800,0,0x8020000000000000,2025-12-01 13:39:50.497747+00:00,527779,,,4,7568,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,Security,0x0000000000000330,0x0000000000000a44,C:\Windows\System32\CompatTelRunner.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4634,,0,0,12545,0,0x8020000000000000,2025-12-01 13:39:51.631582+00:00,527780,,,732,768,Security,DESKTOP-40HV17C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S-1-5-21-40032278-2919576402-3266025375-1001,Thesis,DESKTOP-40HV17C,0x000000000025dcdb,,,2,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4634,,0,0,12545,0,0x8020000000000000,2025-12-01 13:39:51.632072+00:00,527781,,,732,768,Security,DESKTOP-40HV17C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S-1-5-21-40032278-2919576402-3266025375-1001,Thesis,DESKTOP-40HV17C,0x000000000025dcbd,,,2,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4688,,2,0,13312,0,0x8020000000000000,2025-12-01 13:40:49.024372+00:00,527782,,,4,7608,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,,,0x00000000000004c8,,,,,,,,,,,0x0000000000001300,C:\Windows\System32\taskhostw.exe,%%1936,taskhostw.exe SBServicing,S-1-0-0,-,-,0x0000000000000000,C:\Windows\System32\svchost.exe,S-1-16-16384,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4690,,0,0,12807,0,0x8020000000000000,2025-12-01 13:40:49.249720+00:00,527783,,,4,328,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,0x0000000000000360,0x0000000000001300,0x0000000000001cb8,0x0000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4658,,0,0,12801,0,0x8020000000000000,2025-12-01 13:40:49.249830+00:00,527784,,,4,328,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,Security,0x0000000000001cb8,0x0000000000001300,C:\Windows\System32\taskhostw.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4656,,1,0,12801,0,0x8020000000000000,2025-12-01 13:40:49.249842+00:00,527785,,,4,328,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,Security,0x0000000000000360,0x0000000000001300,C:\Windows\System32\taskhostw.exe,Key,\REGISTRY\MACHINE\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates,{00000000-0000-0000-0000-000000000000},"%%1537
				%%1538
				%%4432
				%%4433
				%%4434
				%%4435
				%%4436",-,0x0003001f,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4658,,0,0,12801,0,0x8020000000000000,2025-12-01 13:40:49.249844+00:00,527786,,,4,328,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,Security,0x0000000000000360,0x0000000000001300,C:\Windows\System32\taskhostw.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4690,,0,0,12807,0,0x8020000000000000,2025-12-01 13:40:49.250563+00:00,527787,,,4,328,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,0x0000000000000364,0x0000000000001300,0x0000000000001cb8,0x0000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4658,,0,0,12801,0,0x8020000000000000,2025-12-01 13:40:49.250566+00:00,527788,,,4,328,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,Security,0x0000000000001cb8,0x0000000000001300,C:\Windows\System32\taskhostw.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4656,,1,0,12801,0,0x8020000000000000,2025-12-01 13:40:49.250570+00:00,527789,,,4,328,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,Security,0x0000000000000364,0x0000000000001300,C:\Windows\System32\taskhostw.exe,Key,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates,{00000000-0000-0000-0000-000000000000},"%%1537
				%%1538
				%%4432
				%%4433
				%%4434
				%%4435
				%%4436",-,0x0003001f,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4658,,0,0,12801,0,0x8020000000000000,2025-12-01 13:40:49.250677+00:00,527790,,,4,328,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,Security,0x0000000000000364,0x0000000000001300,C:\Windows\System32\taskhostw.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4690,,0,0,12807,0,0x8020000000000000,2025-12-01 13:40:49.250677+00:00,527791,,,4,328,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,0x0000000000000368,0x0000000000001300,0x0000000000001cb4,0x0000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4658,,0,0,12801,0,0x8020000000000000,2025-12-01 13:40:49.250681+00:00,527792,,,4,328,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,Security,0x0000000000001cb4,0x0000000000001300,C:\Windows\System32\taskhostw.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4656,,1,0,12801,0,0x8020000000000000,2025-12-01 13:40:49.250685+00:00,527793,,,4,328,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,Security,0x0000000000000368,0x0000000000001300,C:\Windows\System32\taskhostw.exe,Key,\REGISTRY\MACHINE\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates,{00000000-0000-0000-0000-000000000000},"%%1537
				%%1538
				%%4432
				%%4433
				%%4434
				%%4435
				%%4436",-,0x0003001f,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4658,,0,0,12801,0,0x8020000000000000,2025-12-01 13:40:49.250689+00:00,527794,,,4,328,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,Security,0x0000000000000368,0x0000000000001300,C:\Windows\System32\taskhostw.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4688,,2,0,13312,0,0x8020000000000000,2025-12-01 13:40:57.838005+00:00,527795,,,4,7584,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,,,0x0000000000000a60,,,,,,,,,,,0x0000000000001228,C:\Windows\System32\CompatTelRunner.exe,%%1936,C:\Windows\system32\CompatTelRunner.exe -m:appraiser.dll -f:UpdateAvStatus -cv:8j/ooiic00WkqB9C.3,S-1-0-0,-,-,0x0000000000000000,C:\Windows\System32\CompatTelRunner.exe,S-1-16-16384,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4688,,2,0,13312,0,0x8020000000000000,2025-12-01 13:40:57.958481+00:00,527796,,,4,7584,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,,,0x0000000000000a60,,,,,,,,,,,0x0000000000001908,C:\Windows\System32\CompatTelRunner.exe,%%1936,C:\Windows\system32\CompatTelRunner.exe -m:aemarebackup.dll -f:BackupMareData -cv:8j/ooiic00WkqB9C.6,S-1-0-0,-,-,0x0000000000000000,C:\Windows\System32\CompatTelRunner.exe,S-1-16-16384,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4624,,2,0,12544,0,0x8020000000000000,2025-12-01 13:40:58.019093+00:00,527797,{3e0544ed-62c7-0000-4c45-053ec762dc01},,732,2496,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,,,0x00000000000002c4,C:\Windows\System32\services.exe,,,,,,,,,,,,,,S-1-5-18,SYSTEM,NT AUTHORITY,0x00000000000003e7,,,5,Advapi,Negotiate,-,{00000000-0000-0000-0000-000000000000},-,-,0,-,-,%%1833,-,-,-,%%1843,0x0000000000000000,%%1842
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4672,,0,0,12548,0,0x8020000000000000,2025-12-01 13:40:58.019100+00:00,527798,{3e0544ed-62c7-0000-4c45-053ec762dc01},,732,2496,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,SYSTEM,NT AUTHORITY,0x00000000000003e7,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4688,,2,0,13312,0,0x8020000000000000,2025-12-01 13:40:58.022234+00:00,527799,,,4,7608,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,,,0x00000000000002c4,,,,,,,,,,,0x000000000000091c,C:\Windows\System32\svchost.exe,%%1936,C:\Windows\system32\svchost.exe -k netsvcs -p -s wisvc,S-1-0-0,-,-,0x0000000000000000,C:\Windows\System32\services.exe,S-1-16-16384,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4688,,2,0,13312,0,0x8020000000000000,2025-12-01 13:40:58.288486+00:00,527800,,,4,7728,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-18,DESKTOP-40HV17C$,WORKGROUP,0x00000000000003e7,,,,,,,0x0000000000000350,,,,,,,,,,,0x00000000000018b0,C:\Windows\System32\backgroundTaskHost.exe,%%1938,"""C:\Windows\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",S-1-5-21-40032278-2919576402-3266025375-1001,Thesis,DESKTOP-40HV17C,0x0000000000046c2f,C:\Windows\System32\svchost.exe,S-1-16-4096,,,,,,,,,,,,,,,,,
Microsoft-Windows-Security-Auditing,{54849625-5478-4994-a5ba-3e3b0328c30d},4690,,0,0,12807,0,0x8020000000000000,2025-12-01 13:40:58.724174+00:00,527801,,,4,7584,Security,DESKTOP-40HV17C,,,,,,,,,S-1-5-21-40032278-2919576402-3266025375-1001,Thesis,DESKTOP-40HV17C,0x0000000000046c03,0x0000000000000a68,0x0000000000000c04,0x0000000000001bf4,0x0000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
